Epoch,Temp C,Humidity %,Pressure mB
1761278718,31.73,47.54004,1006.52368
1761278748,31.56,47.85938,1006.44977
1761278778,31.6,47.82812,1006.5105
1761278808,31.59,47.74609,1006.44104
1761278838,31.61,47.81738,1006.42743
1761278868,31.4,48.06152,1006.38641
1761278898,31.4,48.17871,1006.43811
1761278928,31.31,48.43457,1006.4494
1761278958,31.28,48.54688,1006.41547
1761278988,31.33,48.55273,1006.37054
1761279018,31.4,48.4668,1006.37549
1761279048,31.38,48.47656,1006.31567
1761279078,31.28,48.54688,1006.34296
1761279108,31.35,48.50879,1006.32526
1761279138,31.3,48.6543,1006.56641
1761279168,31.29,48.7793,1006.42169
1761279198,31.31,48.73633,1006.41266
1761279228,31.39,48.65137,1006.35156
1761279258,31.38,48.71973,1006.40466
1761279288,31.33,48.80762,1006.35266
1761279318,31.34,48.79688,1006.38623
1761279348,31.22,49.02637,1006.42993
1761279378,31.33,48.98145,1006.3833
1761279408,31.44,48.78516,1006.40253
1761279438,31.43,48.71387,1006.32751
1761279468,31.42,48.59668,1006.37494
1761279498,31.26,48.86914,1006.39001
1761279528,31.28,48.96387,1006.34882
1761279558,31.26,48.97363,1006.34625
1761279588,31.37,48.9502,1006.30878
1761279618,31.47,48.70605,1006.27002
1761279648,31.49,48.59277,1006.28534
1761279678,31.59,48.48828,1006.25092
1761279708,31.64,48.42383,1006.23938
1761279738,31.71,48.37305,1006.30243
1761279768,31.7,48.03613,1006.28943
1761279798,31.62,48.1543,1006.27594
1761279828,31.58,48.27832,1006.30078
1761279858,31.62,48.09668,1006.27393
1761279888,31.6,48.07129,1006.24274
1761279918,31.71,48.17578,1006.25122
1761279948,31.74,47.93555,1006.2619
1761279978,31.74,47.91211,1006.32281
1761280008,31.77,47.83398,1006.44214
1761280038,31.61,47.97949,1006.32898
1761280068,31.5,48.31543,1006.29388
1761280098,31.5,48.33887,1006.32892
1761280128,31.58,48.18555,1006.27783
1761280158,31.61,48.23535,1006.30994
1761280188,31.61,48.10645,1006.24194
1761280218,31.66,48.08887,1006.28925
1761280250,31.73,47.97949,1006.25
1761280280,31.61,48.08398,1006.23553
1761280310,31.67,47.96289,1006.24615
1761280340,31.66,47.91602,1006.26001
1761280370,31.43,48.22656,1006.23694
1761280400,31.36,48.37012,1006.21436
1761280430,31.37,48.27832,1006.17987
1761280460,31.4,48.33984,1006.19611
1761280490,31.44,48.2627,1006.15717
1761280520,31.26,48.67285,1006.28357
1761280550,31.17,48.96387,1006.22662
1761280580,31.19,49.01172,1006.22571
1761280610,31.01,49.21289,1006.17609
1761280640,30.95,49.42578,1006.14734
1761280670,31,49.28027,1006.12366
1761280700,30.98,49.4873,1006.13226
1761280730,31.03,49.41113,1006.18365
1761280760,31.02,49.46875,1006.18506
1761280790,30.96,49.58984,1006.18219
1761280820,30.84,49.80762,1006.12476
1761280850,30.96,49.6123,1006.06732
1761280880,30.99,49.56934,1006.0575
1761280910,31.08,49.45215,1006.07422
1761280940,31.1,49.31543,1006.04346
1761280970,31.11,49.29297,1006.03033
1761281000,31.17,49.20703,1006.01587
1761281030,31.17,49.19531,1006.06171
1761281060,31.08,49.34766,1006.00702
1761281090,31.1,49.36133,1006.08954
1761281120,30.98,49.60352,1006.02307
1761281150,31.05,49.51758,1006.10767
1761281180,30.99,49.44238,1006.06592
1761281210,30.93,49.60938,1006.09045
1761281240,31.03,49.41113,1005.99054
1761281270,31.08,49.39453,1005.92456
1761281300,31.18,49.23145,1006.03827
1761281330,31.15,49.11328,1005.9906
1761281360,31.15,49.03125,1006.05518
1761281390,30.88,49.60352,1005.96033
1761281420,31,49.53613,1005.99719
1761281450,30.99,49.47754,1005.99408
1761281480,30.97,49.61328,1005.96796
1761281510,31.05,49.47168,1005.97705
1761281540,31.03,49.62109,1006.01733
1761281570,30.93,49.71289,1005.97357
1761281600,30.9,49.88379,1005.94177
1761281630,30.9,50.0332,1005.96436
1761281660,30.96,49.91211,1005.93701
1761281690,31,49.8584,1005.94189
1761281720,31.03,49.79492,1005.9469
1761281750,30.88,50.12402,1005.90216
1761281780,30.87,50.21582,1005.85474
1761281810,30.86,50.25977,1005.91016
1761281840,30.95,50.09668,1005.86029
1761281870,30.9,50.18262,1005.8833
1761281900,30.73,50.5,1005.84747
1761281930,30.8,50.32324,1005.85437
1761281960,30.8,50.31152,1005.867
1761281990,30.76,50.42285,1005.83252
1761282020,30.81,50.3584,1005.8064
1761282050,30.76,50.36523,1005.78986
1761282080,30.72,50.52246,1005.84766
1761282110,30.68,50.56445,1005.89966
1761282140,30.8,50.33496,1005.86139
1761282170,30.85,50.21289,1005.84186
1761282200,30.89,50.14746,1005.88
1761282230,30.73,50.40723,1005.92712
1761282260,30.78,50.22754,1005.8728
1761282290,30.61,50.59082,1005.89893
1761282320,30.62,50.66211,1005.84802
1761282350,30.73,50.38477,1005.84546
1761282380,30.71,50.46387,1005.83472
1761282410,30.77,50.32031,1005.82611
1761282440,30.83,50.14258,1005.84174
1761282470,30.82,50.18652,1005.77771
1761282500,30.83,50.18848,1005.81171
1761282530,30.73,50.38477,1005.83313
1761282560,30.83,50.28027,1005.77905
1761282590,30.67,50.4834,1005.73846
1761282620,30.67,50.59766,1005.78149
1761282650,30.55,50.79297,1005.72516
1761282680,30.59,50.83105,1005.67438
1761282710,30.58,50.83008,1005.64813
1761282740,30.64,50.78027,1005.70782
1761282770,30.7,50.69336,1005.57593
1761282800,30.63,50.78906,1005.58142
1761282830,30.53,51.05664,1005.59821
1761282860,30.59,50.96973,1005.56702
1761282890,30.63,50.95117,1005.59845
1761282920,30.65,50.86133,1005.66266
1761282950,30.61,50.8916,1005.61224
1761282980,30.48,51.22461,1005.62006
1761283010,30.51,51.20312,1005.63611
1761283040,30.6,51.0752,1005.65112
1761283070,30.62,51.00879,1005.63501
1761283100,30.63,50.98535,1005.64594
1761283130,30.65,50.93066,1005.64862
1761283160,30.64,50.94043,1005.69513
1761283190,30.59,50.93555,1005.68323
1761283220,30.63,50.91602,1005.74878
1761283252,30.67,50.7959,1005.70502
1761283282,30.69,50.78516,1005.67853
1761283312,30.7,50.63574,1005.65906
1761283342,30.55,50.94336,1005.70972
1761283372,30.56,50.97852,1005.66693
1761283402,30.47,51.15332,1005.6308
1761283432,30.59,51.04004,1005.65399
1761283462,30.79,50.69336,1005.6286
1761283492,30.85,50.45703,1005.59772
1761283522,31.01,50.18457,1005.66492
1761283552,31.11,49.95312,1005.65186
1761283582,30.95,50.1084,1005.65393
1761283612,30.94,50.25781,1005.64545
1761283642,30.93,50.36035,1005.71643
1761283672,30.96,50.20215,1005.62872
1761283702,31.1,49.98633,1005.71045
1761283732,30.95,50.18945,1005.66827
1761283762,30.96,50.11035,1005.61499
1761283792,30.74,50.54785,1005.69531
1761283822,30.77,50.6084,1005.66547
1761283852,30.92,50.33691,1005.60236
1761283882,31.02,50.12793,1005.63696
1761283912,30.94,50.07324,1005.65466
1761283942,30.76,50.50293,1005.70117
1761283972,30.75,50.57227,1005.69702
1761284002,30.8,50.51953,1005.6853
1761284032,30.85,50.4668,1005.72211
1761284062,30.91,50.46289,1005.65076
1761284092,31,50.22852,1005.68689
1761284122,30.93,50.38379,1005.72736
1761284152,30.93,50.56836,1005.73438
1761284182,30.99,50.32129,1005.71545
1761284212,31.01,50.03418,1005.67078
1761284242,31.11,49.91797,1005.67126
1761284272,31.06,49.98242,1005.67352
1761284302,31.02,50.07031,1005.71405
1761284332,30.98,50.03125,1005.73389
1761284362,30.9,50.19434,1005.74243
1761284392,30.79,50.49609,1005.7428
1761284422,30.84,50.47754,1005.72931
1761284452,30.89,50.35645,1005.8158
1761284482,30.85,50.60547,1005.71997
1761284512,30.83,50.5459,1005.73041
1761284542,30.93,50.29102,1005.72736
1761284572,30.95,50.27148,1005.73553
1761284602,30.94,50.29297,1005.72369
1761284632,31.1,50.14844,1005.67206
1761284662,31.14,49.875,1005.6546
1761284692,30.98,50.20508,1005.67218
1761284722,30.75,50.39941,1005.716
1761284752,30.73,50.61523,1005.63062
1761284782,30.82,50.55664,1005.70374
1761284812,30.89,50.25293,1005.62201
1761284842,30.61,50.86816,1005.61938
1761284872,30.75,50.66406,1005.60474
1761284902,30.9,50.35645,1005.59424
1761284932,30.95,50.27051,1005.6225
1761284962,31.07,50.12109,1005.58319
1761284992,31.02,50.04688,1005.5694
1761285022,31.14,49.79395,1005.61206
1761285052,31.25,49.73633,1005.6203
1761285082,31.29,49.48633,1005.69391
1761285112,31.06,49.84375,1005.67029
1761285142,31.12,49.91895,1005.6972
1761285172,31.13,49.88477,1005.69641
1761285202,31.14,49.79395,1005.71533
1761285232,31.05,50.10742,1005.68451
1761285262,31.07,50.04004,1005.69031
1761285292,31.04,50.1875,1005.66211
1761285322,30.97,50.31836,1005.72516
1761285352,31,50.40332,1005.66284
1761285382,30.98,50.57422,1005.6557
1761285412,30.97,50.64258,1005.70374
1761285442,30.84,51.02051,1005.6803
1761285472,30.82,51.18066,1005.67303
1761285502,30.79,51.31641,1005.72302
1761285532,30.81,51.37598,1005.78595
1761285562,30.77,51.54395,1005.78174
1761285592,30.6,51.9873,1005.73877
1761285622,30.7,51.82617,1005.78229
1761285652,30.72,51.89746,1005.77014
1761285682,30.68,51.96289,1005.76703
1761285712,30.58,52.30859,1005.8125
1761285742,30.58,52.45898,1005.78015
1761285772,30.44,52.77832,1005.7644
1761285802,30.51,52.6123,1005.76099
1761285832,30.59,52.42676,1005.7525
1761285862,30.69,52.25195,1005.74609
1761285892,30.66,52.35352,1005.73541
1761285922,30.66,52.43262,1005.79431
1761285952,30.64,52.50098,1005.78522
1761285982,30.76,52.2373,1005.74939
1761286012,30.68,52.59766,1005.85388
1761286042,30.7,52.55371,1005.77313
1761286072,30.69,52.62207,1005.77362
1761286102,30.54,53.12305,1005.75732
1761286192,30.77,52.73535,1005.7489
1761286222,30.77,52.66504,1005.79938
1761286254,30.7,52.83105,1005.78076
1761286284,30.68,52.88672,1005.70111
1761286314,30.73,52.77637,1005.73834
1761286344,30.54,53.2627,1005.72626
1761286374,30.44,53.50391,1005.78656
1761286404,30.46,53.68066,1005.75549
1761286434,30.38,53.87891,1005.67828
1761286464,30.59,53.28125,1005.68561
1761286494,30.48,53.5791,1005.69861
1761286524,30.55,53.50684,1005.67236
1761286554,30.36,54.02734,1005.72235
1761286584,30.49,53.75293,1005.70142
1761286614,30.55,53.57617,1005.67236
1761286644,30.45,53.89844,1005.69843
1761286674,30.45,53.93457,1005.70404
1761286704,30.31,54.36719,1005.69049
1761286734,30.3,54.44629,1005.63141
1761286764,30.33,54.39258,1005.6825
1761286794,30.2,54.72168,1005.7608
1761286824,30.26,54.5791,1005.7467
1761286854,30.13,54.99121,1005.70111
1761286884,30.23,54.71484,1005.6889
1761286914,30.33,54.51953,1005.74768
1761286944,30.31,54.68848,1005.84143
1761286974,30.06,55.25879,1005.84045
1761287004,30.18,54.98438,1005.84747
1761287034,30.21,54.96582,1005.88208
1761287064,30.29,54.79004,1005.84045
1761287094,30.34,54.78516,1005.87531
1761287124,30.14,55.14258,1005.90649
1761287154,30.23,55.0127,1005.89264
1761287184,30.11,55.32422,1005.93237
1761287214,30.21,55.13867,1005.89374
1761287244,30.11,55.33398,1005.92499
1761287274,30.14,55.33789,1005.91779
1761287304,30.27,54.94922,1005.90643
1761287334,30.27,55.06543,1005.89337
1761287364,30.27,55.08789,1005.8526
1761287394,30.33,54.96875,1005.9483
1761287424,30.17,55.27148,1005.93829
1761287454,30.28,55.08984,1005.94049
1761287484,30.22,55.24414,1005.90594
1761287514,30.15,55.4209,1006.07318
1761287544,30.19,55.22852,1005.97479
1761287574,30.19,55.30957,1005.94983
1761287604,30.23,55.19922,1005.97595
1761287634,30.08,55.54883,1006.0033
1761287664,30.03,55.79688,1006.05493
1761287694,30.11,55.69141,1006.02533
1761287724,30.18,55.49316,1006.08044
1761287754,30.09,55.83789,1006.03772
1761287784,30.06,55.77734,1006.04633
1761287814,30.15,55.58203,1006.03796
1761287844,30.26,55.34082,1006.11658
1761287874,30.3,55.31152,1006.13641
1761287904,30.42,55.04785,1006.08313
1761287934,30.42,55.04785,1006.15173
1761287964,30.4,55.12695,1006.17865
1761287994,30.27,55.2959,1006.18195
1761288024,30.35,55.20215,1006.21515
1761288054,30.44,54.98145,1006.18781
1761288084,30.31,55.20801,1006.27075
1761288114,30.14,55.73047,1006.26892
1761288144,30.23,55.5791,1006.27856
1761288174,30.26,55.36523,1006.30518
1761288204,30.15,55.54688,1006.23682
1761288234,30.23,55.38281,1006.26312
1761288264,30.15,55.63867,1006.29279
1761288294,30.11,55.96777,1006.32391
1761288324,30.15,56.17969,1006.34692
1761288354,30.26,55.92871,1006.3678
1761288384,30.31,55.63574,1006.38617
1761288414,30.37,55.66504,1006.45013
1761288444,30.3,56.00293,1006.45483
1761288474,30.37,55.80371,1006.508
1761288504,30.24,56.15723,1006.46783
1761288534,30.12,56.55664,1006.50659
1761288564,30.12,56.5918,1006.47284
1761288594,30.2,56.46387,1006.49164
1761288624,30.12,56.70703,1006.47095
1761288654,30.18,56.5752,1006.41779
1761288684,30.16,56.64355,1006.43518
1761288714,30.35,56.1123,1006.42108
1761288744,30.3,56.37207,1006.44995
1761288774,30.3,56.37207,1006.42529
1761288804,30.36,56.21875,1006.39813
1761288834,30.45,55.94141,1006.41345
1761288864,30.29,56.46387,1006.34937
1761288894,30.24,56.57227,1006.37701
1761288924,30.22,56.68457,1006.33319
1761288954,30.15,56.88281,1006.32971
1761288984,30.2,56.87793,1006.33472
1761289044,30.33,56.54883,1006.34625
1761289074,30.44,56.2959,1006.25092
1761289104,30.42,56.31641,1006.36115
1761289134,30.35,56.5166,1006.32782
1761289164,30.17,56.65625,1006.34686
1761289194,30.27,56.20605,1006.33643
1761289224,30.06,56.53809,1006.37732
1761289256,30.03,56.71973,1006.38794
1761289286,30.12,56.53418,1006.36969
1761289316,30.15,56.5957,1006.42499
1761289346,30.1,56.86523,1006.40735
1761289376,30.06,57.2168,1006.45233
1761289406,30.01,57.24609,1006.4342
1761289436,30.16,56.93066,1006.39758
1761289466,29.98,57.46094,1006.46539
1761289496,30.06,57.37793,1006.44391
1761289526,30.04,57.44629,1006.45416
1761289556,30.09,57.38184,1006.49329
1761289586,30.12,57.22559,1006.49774
1761289616,29.99,57.4043,1006.56311
1761289646,29.95,57.52637,1006.54327
1761289676,29.89,57.65723,1006.55334
1761289706,29.88,57.71289,1006.61884
1761289736,29.81,57.85449,1006.6131
1761289766,29.77,57.81445,1006.67407
1761289796,29.66,58.05371,1006.61389
1761289826,29.66,58.04199,1006.64172
1761289856,29.6,58.26367,1006.71045
1761289886,29.6,58.12695,1006.68689
1761289916,29.7,57.95605,1006.7478
1761289946,29.69,57.88477,1006.73065
1761289976,29.76,57.66406,1006.71985
1761290006,29.85,57.3877,1006.74274
1761290036,29.83,57.51172,1006.75757
1761290066,29.75,57.70801,1006.742
1761290096,29.66,58.06543,1006.75031
1761290126,29.69,58.17285,1006.85956
1761290156,29.75,57.9043,1006.88611
1761290186,29.85,57.67383,1006.84937
1761290216,29.75,57.81152,1006.83545
1761290246,29.73,57.75195,1006.88867
1761290276,29.61,58.05957,1006.88794
1761290306,29.63,58.15332,1006.84888
1761290336,29.63,58.0498,1006.86792
1761290366,29.73,57.87891,1006.87421
1761290396,29.82,57.61426,1006.82544
1761290426,29.8,57.47363,1006.82593
1761290456,29.64,57.84375,1006.87134
1761290486,29.66,57.89258,1006.84003
1761290516,29.66,57.76562,1006.78827
1761290546,29.58,58.03125,1006.82758
1761290576,29.62,58.10645,1006.82147
1761290606,29.64,57.87891,1006.78906
1761290636,29.62,58.04883,1006.83344
1761290666,29.52,58.23047,1006.79669
1761290696,29.51,58.37988,1006.79749
1761290726,29.44,58.54395,1006.82648
1761290756,29.36,58.93457,1006.83862
1761290786,29.26,59.15137,1006.86438
,,,
1761289014,30.24,56.75586,1006.29578
1761290816,29.35,58.91016,1006.85095
1761290846,29.39,58.77832,1006.8656
1761290876,29.4,58.80176,1006.87469
1761290906,29.36,59.01465,1006.87305
1761290936,29.42,58.9082,1006.88556
1761290966,29.41,58.89551,1006.89471
1761290996,29.37,59.0293,1006.91205
1761291026,29.42,58.71289,1006.86798
1761291056,29.41,58.95312,1006.85651
1761291086,29.43,59.05762,1006.89642
1761291116,29.2,59.66113,1006.93713
1761291146,29.23,59.6084,1006.90717
1761291176,29.21,59.75586,1006.89734
1761291206,29.32,59.42383,1006.94373
1761291236,29.22,59.7666,1006.97186
1761291266,29.21,59.77734,1006.96844
1761291296,29.2,59.70703,1007.02954
1761291326,29.2,59.74121,1007.00031
1761291356,29.09,60.09473,1007.052
1761291386,29.16,59.82715,1007.11951
1761291416,29.16,59.86133,1007.00745
1761291446,29.04,60.00781,1007.03174
1761291476,29.12,59.8125,1007.02844
1761291506,29.15,59.71289,1007.00812
1761291536,29.22,59.58398,1006.95673
1761291566,29.36,59.14258,1006.98798
1761291596,29.26,59.3252,1006.94586
1761291626,29.27,59.38379,1007.00665
1761291656,29.19,59.59082,1007.01154
1761291686,29.24,59.44922,1006.99255
1761291716,29.36,59.16406,1007.02203
1761291746,29.35,59.1748,1007.05084
1761291776,29.25,59.36816,1007.02844
1761291806,29.27,59.39453,1007.05829
1761291836,29.06,59.94141,1007.08221
1761291866,29.14,59.73438,1007.08221
1761291896,29.05,60.08984,1007.08752
1761291926,29.12,59.91602,1007.11108
1761291956,29.1,59.84473,1007.10687
1761291986,29.16,59.72559,1007.0675
1761292016,29.15,59.65527,1007.07135
1761292046,29.08,59.95508,1007.07947
1761292076,29.09,59.94531,1007.08783
1761292106,29.15,59.76953,1007.08533
1761292136,29.09,59.97949,1007.10541
1761292166,29.2,59.55762,1007.08752
1761292196,29.08,59.93262,1007.091
1761292226,29.16,59.62207,1007.09595
1761292258,29.14,59.68848,1007.08752
1761292288,29.1,59.84277,1007.10748
1761292318,29.02,60.03906,1007.15314
1761292348,29.07,59.89648,1007.10016
1761292378,29.01,60.07227,1007.12048
1761292408,28.96,60.06641,1007.10858
1761292438,28.85,60.45312,1007.10138
1761292468,28.81,60.52734,1007.13232
1761292498,28.88,60.39941,1007.16498
1761292528,28.83,60.40527,1007.07788
1761292558,28.82,60.40332,1007.09784
1761292588,28.9,60.13867,1007.07587
1761292618,28.93,60.0625,1007.06702
1761292648,28.99,60.04688,1007.15735
1761292678,28.99,59.89746,1007.11554
1761292708,28.86,60.17871,1007.08002
1761292738,28.85,60.23633,1007.125
1761292768,28.88,60.13672,1007.1236
1761292798,28.92,60.02637,1007.17987
1761292828,28.89,60.18262,1007.14288
1761292858,29.05,59.69922,1007.25189
1761292888,29.06,59.68945,1007.24878
1761292918,28.95,59.89258,1007.25427
1761292948,28.96,59.99707,1007.25671
1761292978,28.76,60.58008,1007.30884
1761293008,28.77,60.61426,1007.27686
1761293038,28.71,60.83789,1007.26874
1761293068,28.77,60.6377,1007.29968
1761293098,28.78,60.68555,1007.30292
1761293128,28.79,60.68555,1007.3194
1761293158,28.76,60.71777,1007.27515
1761293188,28.73,60.89648,1007.3056
1761293218,28.77,60.82031,1007.28284
1761293248,28.89,60.50391,1007.29846
1761293278,28.94,60.16699,1007.37616
1761293308,29.04,59.97363,1007.3656
1761293338,29.01,60.03809,1007.38147
1761293368,29,60.11816,1007.40356
1761293398,28.75,60.8418,1007.38287
1761293428,28.81,60.71191,1007.37915
1761293458,28.79,60.82324,1007.36365
1761293488,28.87,60.52539,1007.40698
1761293518,28.74,60.95508,1007.41656
1761293548,28.73,61.08008,1007.46008
1761293578,28.67,61.20898,1007.49579
1761293608,28.64,61.38867,1007.4967
1761293638,28.55,61.66309,1007.51233
1761293668,28.58,61.64453,1007.50812
1761293698,28.48,61.91797,1007.53107
1761293728,28.48,61.94043,1007.53986
1761293758,28.45,62.13184,1007.505
1761293788,28.4,62.25,1007.5332
1761293818,28.41,62.28711,1007.54938
1761293848,28.49,62.0791,1007.5545
1761293878,28.47,62.13379,1007.56921
1761293908,28.48,62.13574,1007.5556
1761293938,28.41,62.29688,1007.5683
1761293968,28.43,62.25391,1007.62976
1761293998,28.42,62.36816,1007.62231
1761294028,28.51,62.04785,1007.65607
1761294058,28.64,61.61914,1007.6344
1761294088,28.45,62.29102,1007.66425
1761294118,28.46,62.25781,1007.68359
1761294148,28.61,61.95801,1007.64685
1761294178,28.58,61.91895,1007.68823
1761294208,28.53,62.08496,1007.71509
1761294238,28.5,62.20703,1007.70166
1761294268,28.52,62.14062,1007.66736
1761294298,28.39,62.53516,1007.72998
1761294328,28.32,62.85742,1007.75702
1761294358,28.38,62.78613,1007.73248
1761294388,28.52,62.25684,1007.78424
1761294418,28.47,62.45508,1007.75342
1761294448,28.56,62.22559,1007.78009
1761294478,28.66,61.88574,1007.76532
1761294508,28.77,61.54395,1007.77545
1761294538,28.73,61.74512,1007.81006
1761294568,28.77,61.7041,1007.79297
1761294598,28.73,61.75684,1007.81329
1761294628,28.8,61.51465,1007.87982
1761294658,28.89,61.2959,1007.81116
1761294688,28.95,61.24707,1007.81482
1761294718,28.99,61.20605,1007.84125
1761294748,29.15,60.75684,1007.77844
1761294778,29.22,60.44629,1007.81018
1761294808,29.22,60.3877,1007.79578
1761294838,29.1,60.81934,1007.81885
1761294868,28.98,61.27539,1007.88721
1761294898,29.02,61.16406,1007.79736
1761294928,28.99,61.22949,1007.79376
1761294958,28.98,61.33203,1007.82751
1761294988,28.86,61.72852,1007.80017
1761295018,28.92,61.55371,1007.79437
1761295048,28.9,61.72266,1007.77075
1761295078,29.09,61.08203,1007.76404
1761295108,29.06,61.1123,1007.83881
1761295138,28.97,61.50098,1007.85345
1761295168,28.92,61.64551,1007.82208
1761295198,28.92,61.71289,1007.84802
1761295228,28.84,61.98926,1007.82544
1761295260,29.01,61.48438,1007.84094
1761295290,29.14,61.08984,1007.84454
1761295320,29.11,61.1416,1007.85358
1761295350,29.22,60.95117,1007.87341
1761295380,29.12,61.14355,1007.88171
1761295410,29.01,61.51855,1007.88721
1761295440,28.99,61.67676,1007.93884
1761295470,29.11,61.2793,1007.91406
1761295500,29.06,61.50195,1007.98248
1761295530,29.08,61.35645,1007.97583
1761295560,29,61.59766,1007.974
1761295590,28.93,61.91016,1007.95172
1761295620,28.99,61.83789,1008.00201
1761295650,28.98,62.02148,1007.98029
1761295680,28.99,61.90625,1007.99188
1761295710,29.05,61.63965,1007.97125
1761295740,29.1,61.42871,1007.99341
1761295770,29.16,61.24023,1008.05078
1761295800,29.07,61.51562,1008.06818
1761295830,28.92,62.00098,1008.01251
1761295860,28.94,62.07227,1008.10626
1761295890,28.82,62.37695,1008.10242
1761295920,28.86,62.30176,1008.16156
1761295950,28.85,62.39258,1008.11444
1761295980,28.79,62.66992,1008.13818
1761296010,28.85,62.49707,1008.13275
1761296040,28.87,62.37207,1008.13342
1761296070,28.98,62.20312,1008.11688
1761296100,28.98,62.04297,1008.13403
1761296130,28.89,62.34082,1008.15955
1761296160,28.89,62.43262,1008.13843
1761296190,29,62.05664,1008.20892
1761296220,28.94,62.16406,1008.17297
1761296250,28.8,62.73047,1008.16205
1761296280,28.79,62.78516,1008.16736
1761296310,28.81,62.73145,1008.15607
1761296340,28.88,62.43066,1008.17322
1761296370,28.94,62.30176,1008.19617
1761296400,28.91,62.44727,1008.15955
1761296430,28.87,62.54395,1008.14154
1761296460,28.89,62.53613,1008.15253
1761296490,28.85,62.63477,1008.2381
1761296520,28.8,62.70605,1008.17401
1761296550,28.88,62.55762,1008.19141
1761296580,28.7,63.24219,1008.23206
1761296610,28.74,63.11133,1008.23914
1761296640,28.74,63.04199,1008.24158
1761296670,28.82,62.93848,1008.22144
1761296700,28.68,63.30957,1008.25616
1761296730,28.67,63.39844,1008.27124
1761296760,28.68,63.42383,1008.26501
1761296790,28.64,63.46484,1008.24829
1761296820,28.64,63.47559,1008.28827
1761296850,28.69,63.42383,1008.2442
1761296880,28.74,63.27148,1008.24969
1761296910,28.68,63.38965,1008.28595
1761296940,28.58,63.70801,1008.34003
1761296970,28.58,63.74121,1008.36072
1761297000,28.61,63.71094,1008.37134
